field_organization_name,field_address_1,field_city,field_state,Zip,field_phone,field_latitude,field_longitude,title,field_school_type,field_type
Salem Christian School,8031 Salem Bible Church Rd,Macungie,PA,18062,(610) 966-5823,40.4756,-75.5734,Salem Christian School,private,school
Jackson Christian School,832 Country Club Ln,Jackson,TN,38305,(731) 668-8055,35.669,-88.8658,Jackson Christian School,private,school
Balch Springs Christian Academy,11524 Seagoville Rd,Balch Springs,TX,75180,(972) 286-8511,32.7045,-96.6279,Balch Springs Christian Academy,private,school
Cleburne Christian Academy,1410 Glenhaven Drive,Cleburne,TX,76033,(817) 641-2857,32.3235,-97.4023,Cleburne Christian Academy,private,school
Woodland Hall Academy,5246 Centerville Rd,Tallahassee,FL,32309,(850) 893-2216,30.5176,-84.2003,Woodland Hall Academy,private,school
Fort Scott Christian Heights,1101 S Barbee St,Fort Scott,KS,66701,(620) 223-4330,37.8287,-94.6966,Fort Scott Christian Heights,private,school
Anchor Christian Academy,1880 E 5600 S,Salt Lake City,UT,84121,(801) 272-9405,40.6484,-111.838,Anchor Christian Academy,private,school
St Andrew'S Episcopal School,8804 Postoak Rd,Potomac,MD,20854,(301) 983-5200,39.0462,-77.1777,St Andrew'S Episcopal School,private,school
Salem Academy,500 E Salem Ave,Winston Salem,NC,27101,(336) 721-2646,36.0871,-80.2391,Salem Academy,private,school
Shady Side Academy,423 Fox Chapel Rd,Pittsburgh,PA,15238,(412) 968-3000,40.5238,-79.8869,Shady Side Academy,private,school
Wilson Christian Academy,1900 Clairton Rd,West Mifflin,PA,15122,(412) 466-1919,40.3345,-79.9343,Wilson Christian Academy,private,school
Sacred Heart Catholic School,153 E 6th St,Muenster,TX,76252,(940) 759-2511,33.6549,-97.3758,Sacred Heart Catholic School,private,school
Dallas Academy,950 Tiffany Way,Dallas,TX,75218,(214) 324-1481,32.8413,-96.7086,Dallas Academy,private,school
Kirby Hall School,306 W 29th St,Austin,TX,78705,(512) 474-1770,30.2946,-97.7407,Kirby Hall School,private,school
El Paso Adventist Jr Academy,3510 George Dieter Dr,El Paso,TX,79936,(915) 855-7312,31.7957,-106.301,El Paso Adventist Jr Academy,private,school
Calvary Christian Academy,1401 Oakhurst Scenic Dr,Fort Worth,TX,76111,(817) 834-9710,32.7822,-97.3195,Calvary Christian Academy,private,school
Ursuline Academy of Dallas,4900 Walnut Hill Ln,Dallas,TX,75229,(469) 232-1800,32.8784,-96.8234,Ursuline Academy of Dallas,private,school
Burton Adventist Academy,4611 Kelly Elliott Rd,Arlington,TX,76017,(817) 572-0081,32.6706,-97.1739,Burton Adventist Academy,private,school
Canyon Creek Christian Academy,2800 Custer Pkwy,Richardson,TX,75080,(972) 231-4890,32.9956,-96.7277,Canyon Creek Christian Academy,private,school
The Greenwood School,14 Greenwood Ln,Putney,VT,5346,(802) 387-4545,42.9762,-72.5527,The Greenwood School,private,school
Green Mountain Valley School,271 Moulton Rd,Waitsfield,VT,5673,(802) 496-2150,44.1856,-72.8504,Green Mountain Valley School,private,school
Tandem Friends School,279 Tandem Ln,Charlottesville,VA,22902,(434) 296-1303,37.9958,-78.4919,Tandem Friends School,private,school
Oakland School,128 Oakland Farm Way,Troy,VA,22947,(434) 293-9059,37.9526,-78.3122,Oakland School,private,school
Peniel Baptist Academy,110 Peniel Church Rd,Palatka,FL,32177,(386) 328-1707,29.615,-81.699,Peniel Baptist Academy,private,school
Northside Christian School,7777 62nd Ave N,St. Petersburg,FL,33709,(727) 541-7593,27.83,-82.7444,Northside Christian School,private,school
Merritt Island Christian School,140 Magnolia Ave,Merritt Island,FL,32952,(321) 453-2710,28.3563,-80.7026,Merritt Island Christian School,private,school
Aurora Christian Schools,2255 Sullivan Rd,Aurora,IL,60506,(630) 892-1551,41.7898,-88.3669,Aurora Christian Schools,private,school
Suburban Christian School,722 E County Line Rd,Indianapolis,IN,46227,(317) 888-3366,39.636,-86.1438,Suburban Christian School,private,school
Parkview Adventist Academy,4201 N Martin Luther King Ave,Oklahoma City,OK,73111,(405) 427-6525,35.5156,-97.4788,Parkview Adventist Academy,private,school
Walnut Street Christian School,PO Box 616 201 W Highland St,Avis,PA,17721,(570) 753-3400,41.1828,-77.3195,Walnut Street Christian School,private,school
Parkview Christian Academy,1100 E Lake Shore Dr Unit C,Waco,TX,76708,(254) 753-0159,31.6079,-97.1481,Parkview Christian Academy,private,school
Northeast Christian Academy,9901 McCombs St,El Paso,TX,79924,(915) 755-1155,31.8949,-106.407,Northeast Christian Academy,private,school
Tuscaloosa Christian School,1601 Prude Mill Rd,Cottondale,AL,35453,(205) 553-4303,33.194,-87.4499,Tuscaloosa Christian School,private,school
Central Christian Academy,2217 Bingle Rd,Houston,TX,77055,(713) 468-3248,29.8142,-95.5011,Central Christian Academy,private,school
Westover Christian Academy,5665 Riverside Dr,Danville,VA,24541,(434) 822-0800,36.5964,-79.4835,Westover Christian Academy,private,school
Richlands Christian Academy,2506 4th St,Richlands,VA,24641,(276) 964-2444,37.0975,-81.8084,Richlands Christian Academy,private,school
Kings Way Christian Schools,3300 NE 78th St,Vancouver,WA,98665,(360) 816-1223,45.6792,-122.637,Kings Way Christian Schools,private,school
The Lovett School,4075 Paces Ferry Rd NW,Atlanta,GA,30327,(404) 262-3032,33.86,-84.45,The Lovett School,private,school
Ascension Episcopal School,1030 Johnston St.,Lafayette,LA,70501,(337) 233-9748,30.2198,-92.0182,Ascension Episcopal School,private,school
Bishop Mcmanus Academy,13123 I 10 Service Rd,New Orleans,LA,70128,(504) 246-5121,30.0553,-89.9513,Bishop Mcmanus Academy,private,school
False River Academy,Major Parkway,New Roads,LA,70760,(225) 638-3783,30.6882,-91.4548,False River Academy,private,school
St John'S Catholic Prep,3989 Buckeystown Pike,Buckeystown,MD,21717,(301) 662-4210,39.3355,-77.4317,St John'S Catholic Prep,private,school
Leonard Hall Jr Naval Academy,41740 Baldridge St,Leonardtown,MD,20650,(301) 475-8029,38.3028,-76.628,Leonard Hall Jr Naval Academy,private,school
Independent Baptist Academy,9255 Piscataway Road,Clinton,MD,20735,(301) 856-1616,38.7637,-76.9129,Independent Baptist Academy,private,school
Falmouth Academy,7 Highfield Dr,Falmouth,MA,2540,(508) 457-9696,41.5569,-70.6242,Falmouth Academy,private,school
Breck School,123 Ottawa Ave N,Minneapolis,MN,55422,(763) 381-8217,44.9807,-93.3425,Breck School,private,school
Tricounty Academy,400 Cox Ferry Rd. (cox Ferry Road),Flora,MS,39071,(601) 879-8517,32.5514,-90.319,Tricounty Academy,private,school
"Legacy Treatment Services, Mary A. Dobbins School",243 Pine St,Mount Holly,NJ,8060,(609) 267-1550,39.9851,-74.7834,"Legacy Treatment Services, Mary A. Dobbins School",private,school
Hunterdon Preparatory School,11 Spencer Ln,Annandale,NJ,8801,(908) 832-7200,40.6513,-74.8572,Hunterdon Preparatory School,private,school
Princeton Child Development Institute,300 Cold Soil Rd,Princeton,NJ,8540,(609) 924-6280,40.3313,-74.729,Princeton Child Development Institute,private,school
Villa Walsh Academy,455 Western Ave,Morristown,NJ,7960,(973) 538-3680,40.7849,-74.5075,Villa Walsh Academy,private,school
Horace Mann School,231 W 246th St,Bronx,NY,10471,(718) 432-4000,40.8936,-73.8981,Horace Mann School,private,school
Ezra Academy,11945 Union Tpke,Forest Hills,NY,11375,(718) 263-5500,40.7142,-73.8321,Ezra Academy,private,school
Stephen T Badin High School,571 Hamilton New London Rd,Hamilton,OH,45013,(513) 863-3993,39.3943,-84.5927,Stephen T Badin High School,private,school
Whittier Christian High School,501 N Beach Blvd,La Habra,CA,90631,(562) 694-3803,33.9348,-117.97,Whittier Christian High School,private,school
Contra Costa Christian School,2721 Larkey Ln,Walnut Creek,CA,94597,(925) 934-4964,37.9222,-122.079,Contra Costa Christian School,private,school
San Ramon Valley Christian Academy,220 W El Pintado,Danville,CA,94526,(925) 838-9622,37.8249,-121.999,San Ramon Valley Christian Academy,private,school
Foursquare Christian School,144 Butte St,Crescent City,CA,95531,(707) 464-9501,41.7587,-124.205,Foursquare Christian School,private,school
Truth Tabernacle Christian School,4411 N 1st St,Fresno,CA,93726,(559) 225-1027,36.7983,-119.773,Truth Tabernacle Christian School,private,school
River Valley Christian School,County Road 48 #8187,Glenn,CA,95943,(530) 934-4167,39.5338,-122.006,River Valley Christian School,private,school
North Kern Christian School,710 Peters St,Wasco,CA,93280,(661) 758-5997,35.5939,-119.351,North Kern Christian School,private,school
Calvary Road Baptist Academy,319 W Olive Ave,Monrovia,CA,91016,(626) 358-4070,34.145,-118.006,Calvary Road Baptist Academy,private,school
Southlands Christian Schools,18550 Farjardo St,Rowland Heights,CA,91748,(909) 598-9733,33.9794,-117.901,Southlands Christian Schools,private,school
Gethsemane Baptist Christian School,6095 Orange Ave,Long Beach,CA,90805,(562) 422-4206,33.8646,-118.178,Gethsemane Baptist Christian School,private,school
Desert Christian Schools,44662 15th St W,Lancaster,CA,93534,(661) 948-5071,34.6949,-118.156,Desert Christian Schools,private,school
North Hills Prep,15339 Saticoy St,Van Nuys,CA,91406,(818) 267-2600,34.2094,-118.468,North Hills Prep,private,school
Oakwood Secondary School,11600 Magnolia Blvd,North Hollywood,CA,91601,(818) 732-3000,34.1646,-118.385,Oakwood Secondary School,private,school
Sierra Canyon School,11052 Independence Ave,Chatsworth,CA,91311,(818) 882-8121,34.2715,-118.592,Sierra Canyon School,private,school
Yula Boys High School,9760 W Pico Blvd,Los Angeles,CA,90035,(310) 203-3180,34.0536,-118.401,Yula Boys High School,private,school
Grace Mennonite School,7200 Central Ave.,"Winton,",CA,95388,(209) 358-0452,37.3924,-120.649,Grace Mennonite School,private,school
Calvary Christian School,1325 Mountain Ave,Banning,CA,92220,(951) 849-1877,33.9373,-116.922,Calvary Christian School,private,school
Calvary Christian School,4911 47th Ave,Sacramento,CA,95824,(916) 393-3633,38.511,-121.448,Calvary Christian School,private,school
Calvary Christian School,1900 Highland Dr,Hollister,CA,95023,(831) 637-2909,36.8322,-121.374,Calvary Christian School,private,school
Arrowhead Christian Academy,105 Tennessee St,Redlands,CA,92373,(909) 793-0601,34.0521,-117.2,Arrowhead Christian Academy,private,school
Ocean View Christian Academy,2460 Palm Ave,San Diego,CA,92154,(619) 424-7875,32.5853,-117.08,Ocean View Christian Academy,private,school
San Diego Jewish Academy,11860 Carmel Creek Rd,San Diego,CA,92130,(858) 704-3718,32.9328,-117.231,San Diego Jewish Academy,private,school
Santa Fe Christian Schools,838 Academy Dr,Solana Beach,CA,92075,(858) 755-8900,32.9921,-117.258,Santa Fe Christian Schools,private,school
San Francisco Waldorf School,2938 Washington St,San Francisco,CA,94115,(415) 875-7232,37.7908,-122.442,San Francisco Waldorf School,private,school
Santa Barbara Middle School,1321 Alameda Padre Serra,Santa Barbara,CA,93103,(805) 682-2989,34.436,-119.695,Santa Barbara Middle School,private,school
Mid-Peninsula High School,1340 Willow Rd,Menlo Park,CA,94025,(650) 321-1991,37.4764,-122.152,Mid-Peninsula High School,private,school
Harvest Christian School,3700 Lakeville Hwy Ste 210,Petaluma,CA,94954,(707) 763-2954,38.2331,-122.589,Harvest Christian School,private,school
Anderson Christian School,5401 S Madison Ave,Anderson,IN,46013,(765) 649-0123,40.0599,-85.6933,Anderson Christian School,private,school
Apostolic Christian School,1500 Miller Ave,Shelbyville,IN,46176,(317) 392-9538,39.5099,-85.7946,Apostolic Christian School,private,school
Colonial Christian School,8140 Union Chapel Rd,Indianapolis,IN,46240,(317) 253-0649,39.902,-86.1212,Colonial Christian School,private,school
Fellowship Haven Bible School,9115 Brush College Rd.,Woodburn,IN,46797,(260) 657-5360,41.1694,-84.9126,Fellowship Haven Bible School,private,school
Christian Academy of Indiana,1000 Academy Dr,New Albany,IN,47150,(812) 944-6200,38.3264,-85.8301,Christian Academy of Indiana,private,school
City Baptist Schools,4925 Sohl Ave,Hammond,IN,46327,(219) 228-2750,41.6226,-87.5112,City Baptist Schools,private,school
Harlan Christian School,17108 State Road 37,Harlan,IN,46743,(260) 657-5147,41.1945,-84.923,Harlan Christian School,private,school
La Lumiere School,6801 N. Wilhelm Road,Laporte,IN,46350,(219) 326-7450,41.7065,-86.7136,La Lumiere School,private,school
New Hope School,7290 S. 500 W.,Rossville,IN,46065,(765) 379-2518,40.4421,-86.6189,New Hope School,private,school
Springville Christian School,4518 State Rd 54 West,Springville,IN,47462,(812) 279-4927,38.9327,-86.6143,Springville Christian School,private,school
Cantalician Center for Learning,2049 George Urban Blvd,Depew,NY,14043,(716) 901-8700,42.9186,-78.7348,Cantalician Center for Learning,private,school
Latham Christian Academy,495 Watervliet Shaker Rd,Latham,NY,12110,(518) 785-5916,42.7353,-73.753,Latham Christian Academy,private,school
Bethel Baptist Christian Academy,200 Hunt Rd,Jamestown,NY,14701,(716) 484-7420,42.091,-79.2754,Bethel Baptist Christian Academy,private,school
Lakeshore Christian School,4635 State Route 9,Plattsburgh,NY,12901,(518) 563-4098,44.665,-73.4455,Lakeshore Christian School,private,school
New Life Christian Academy,164 Prospect Ave,Plattsburgh,NY,12901,(518) 563-2842,44.7047,-73.4739,New Life Christian Academy,private,school
The Kildonan School,425 Morse Hill Rd,Amenia,NY,12501,(845) 373-8111,41.8932,-73.5542,The Kildonan School,private,school
Mountainside Christian Academy,165 Us Route 9,Schroon Lake,NY,12870,(518) 532-7129,43.7827,-73.7942,Mountainside Christian Academy,private,school
Faith Bible Academy,106 Crosby Rd,Sprakers,NY,12166,(518) 234-3497,42.7791,-74.4558,Faith Bible Academy,private,school
Excelsior Elementary School,418 E 45th St,Brooklyn,NY,11203,(718) 693-5502,40.6511,-73.9354,Excelsior Elementary School,private,school
League School,567 Kingston Ave,Brooklyn,NY,11203,(718) 498-2500,40.6596,-73.9419,League School,private,school
Bais Rochel School,5301 14th Ave,Brooklyn,NY,11219,(718) 438-7822,40.6309,-73.9922,Bais Rochel School,private,school
Yeshiva & Misivta Tiferes Elimelech,1650 56th St,Brooklyn,NY,11204,(718) 438-1177,40.626,-73.9883,Yeshiva & Misivta Tiferes Elimelech,private,school
Lima Christian School,1574 Rochester St,Lima,NY,14485,(585) 624-3841,42.9159,-77.6117,Lima Christian School,private,school
Harmony Christian School,1790 Route 211 E,Middletown,NY,10941,(845) 692-5353,41.4822,-74.2984,Harmony Christian School,private,school
Summit School,339 N Broadway,Nyack,NY,10960,(845) 358-7772,41.1029,-73.918,Summit School,private,school
Wildwood School,2995 Curry Road Ext,Schenectady,NY,12303,(518) 836-2200,42.7347,-73.8954,Wildwood School,private,school
Long Island School for the Gifted,165 Pidgeon Hill Rd Ste 1,Huntington Station,NY,11746,(631) 423-3557,40.822,-73.3892,Long Island School for the Gifted,private,school
Upper Room Christian School,722 Deer Park Rd,Dix Hills,NY,11746,(631) 242-5359,40.7835,-73.3362,Upper Room Christian School,private,school
Gahanna Christian Academy,817 N Hamilton Rd,Gahanna,OH,43230,(614) 471-6221,40.0397,-82.8672,Gahanna Christian Academy,private,school
Marburn Academy,1860 Walden Dr,Columbus,OH,43229,(614) 433-0822,40.0813,-82.9678,Marburn Academy,private,school
University School,20701 Brantley Rd,Shaker Heights,OH,44122,(216) 321-8260,41.4819,-81.5317,University School,private,school
Welsh Hills School,2610 Newark Granville Rd,Granville,OH,43023,(740) 522-2000,40.0581,-82.4748,Welsh Hills School,private,school
Robinson Township Christian School,77 Phillips Ln,Mc Kees Rocks,PA,15136,(412) 787-5919,40.4688,-80.1455,Robinson Township Christian School,private,school
Pleasant Hill Wesleyan Academy,466 Pleasant Hill Rd,Hookstown,PA,15050,(724) 371-6515,40.5498,-80.4572,Pleasant Hill Wesleyan Academy,private,school
Berks Christian School,926 Philadelphia Ter,Birdsboro,PA,19508,(610) 582-1000,40.2856,-75.8172,Berks Christian School,private,school
Gateway Christian School,245 Fredericksville Rd,Mertztown,PA,19539,(610) 682-2748,40.4521,-75.7033,Gateway Christian School,private,school
Lebanon Valley Christian School,7821 Lancaster Ave,Myerstown,PA,17067,(717) 933-5171,40.4424,-76.2997,Lebanon Valley Christian School,private,school
Blair County Christian School,925 Blacks Lane,Duncansville,PA,16635,(814) 696-3702,40.4169,-78.4614,Blair County Christian School,private,school
Union Valley Christian School,2071 Battle Creek Rd,Ulster,PA,18850,(570) 247-7470,41.8931,-76.3424,Union Valley Christian School,private,school
Faith Baptist Christian Academy,1515 Wistar Rd,Fairless Hills,PA,19030,(215) 946-2100,40.1674,-74.8688,Faith Baptist Christian Academy,private,school
First Baptist Christian School,221 New Castle St,Butler,PA,16001,(724) 287-1188,40.8615,-79.8973,First Baptist Christian School,private,school
Du Bois Christian Schools,197 Eastern Ave,Du Bois,PA,15801,(814) 371-7395,41.1157,-78.7354,Du Bois Christian Schools,private,school
Clearfield Alliance Christian School,56 Alliance Rd,Clearfield,PA,16830,(814) 765-0216,41.0303,-78.4101,Clearfield Alliance Christian School,private,school
Melody Echoes School,7300 Vincent Road,Cochranton,PA,16314,,41.568,-79.9974,Melody Echoes School,private,school
