field_organization_name,field_address_1,field_city,field_state,Zip,field_phone,field_latitude,field_longitude,title,field_school_type,field_type
Holland Christian High School,956 Ottawa Ave,Holland,MI,49423,(616) 820-2905,42.7626,-86.128,Holland Christian High School,private,school
The Phoenix Center,16 Monsignor Owens Pl,Nutley,NJ,7110,(973) 542-0743,40.8116,-74.1474,The Phoenix Center,private,school
Metrolina Christian Academy,1460 Indian Trail Fairview Rd,Indian Trail,NC,28079,(704) 882-3375,35.1014,-80.5971,Metrolina Christian Academy,private,school
Heartwood Montessori School,112 Byrum St,Cary,NC,27511,(919) 465-2113,35.7807,-78.7795,Heartwood Montessori School,private,school
Graham Lake School,6 Kids Peace Way,Ellsworth,ME,4605,(207) 664-1275,44.5901,-68.4348,Graham Lake School,private,school
New Testament Baptist Christian School,701 E. Front St.,Larimore,ND,58251,(701) 343-2122,47.9047,-97.6154,New Testament Baptist Christian School,private,school
Trinity Christian School,2419 9th Ave W,Williston,ND,58801,(701) 774-9056,48.167,-103.637,Trinity Christian School,private,school
Everest Academy,5935 Clarkston Rd,Clarkston,MI,48348,(248) 241-9068,42.7497,-83.3926,Everest Academy,private,school
Phoenix Academy Day School,1110 N 66th St,Omaha,NE,68132,(402) 390-0556,41.2691,-96.015,Phoenix Academy Day School,private,school
Heritage Christian School,13 North St,Rindge,NH,3461,(603) 899-6700,42.7364,-71.9678,Heritage Christian School,private,school
Jesse Remington High School,15 Stevens Lane,Candia,NH,3034,(603) 483-5664,43.0638,-71.3061,Jesse Remington High School,private,school
The Community School,1164 Bunker Hill Rd,South Tamworth,NH,3883,(603) 323-7000,43.8358,-71.3258,The Community School,private,school
Wayfinder School,79 Washington St,Camden,ME,4843,(207) 236-3000,44.2124,-69.0725,Wayfinder School,private,school
The Archway School,280a Jackson Rd,Atco,NJ,8004,(856) 767-5757,39.7812,-74.8908,The Archway School,private,school
Beacon Christian Academy,30 Prospect Ave,Bayonne,NJ,7002,(201) 437-5056,40.6605,-74.1141,Beacon Christian Academy,private,school
St Thomas More Academy,6456 E Bristol Rd,Burton,MI,48519,(810) 742-2411,42.9752,-83.5768,St Thomas More Academy,private,school
New Life Christian Academy,5517 Griswold Rd,Kimball,MI,48074,(810) 367-3770,42.9626,-82.5444,New Life Christian Academy,private,school
Coastal Learning Center Atlantic,2100 Oak Ave,Northfield,NJ,8225,(609) 277-7079,39.3702,-74.5685,Coastal Learning Center Atlantic,private,school
Lakeview Learning Center,18 Van Duyne Ave,Wayne,NJ,7470,(973) 835-1777,40.9107,-74.2611,Lakeview Learning Center,private,school
Delbarton School,230 Mendham Rd,Morristown,NJ,7960,(973) 538-3231,40.7853,-74.5259,Delbarton School,private,school
Madrasatu Ahlis Sunnah,215 N Oraton Pkwy,East Orange,NJ,7017,(973) 672-4124,40.7652,-74.2058,Madrasatu Ahlis Sunnah,private,school
The Armand Hammer United World College,Highway 65,Montezuma,NM,87731,(505) 454-4200,35.6559,-105.281,The Armand Hammer United World College,private,school
Hillside Childrens Center Halpern,695 Bay Rd,Webster,NY,14580,(585) 787-8000,43.2265,-77.5105,Hillside Childrens Center Halpern,private,school
La Scuola D Italia Guglielmo Marconi,12 E 96th St,New York,NY,10128,(212) 369-3290,40.7873,-73.955,La Scuola D Italia Guglielmo Marconi,private,school
Bethel Baptist Academy,2210 E Susquehanna Ave,Philadelphia,PA,19125,(215) 426-1909,39.979,-75.1292,Bethel Baptist Academy,private,school
Long Island Lutheran Middle & High School,131 Brookville Rd,Glen Head,NY,11545,(516) 626-1700,40.8189,-73.5498,Long Island Lutheran Middle & High School,private,school
Cross Road Special School,938 Springs Rd,Springs,PA,15562,,39.7416,-79.1255,Cross Road Special School,private,school
Faith Christian Academy,235 Horsecreek Rd,Seneca,PA,16346,(814) 677-5172,41.3521,-79.6995,Faith Christian Academy,private,school
Farmersville Mennonite School,65 E Farmersville Rd,Ephrata,PA,17522,(717) 354-5070,40.1281,-76.1606,Farmersville Mennonite School,private,school
Glenforest School,1041 Harbor Dr,West Columbia,SC,29169,(803) 796-7622,33.998,-81.11,Glenforest School,private,school
Dillon Christian School,1325 Commerce Dr,Dillon,SC,29536,(843) 841-1000,34.4406,-79.3643,Dillon Christian School,private,school
Community Christian Academy,1798 Utopia School Rd,Leesville,SC,29070,(803) 892-4179,34.0186,-81.5011,Community Christian Academy,private,school
The Janus School,205 Lefever Rd,Mount Joy,PA,17552,(717) 653-0025,40.1115,-76.4866,The Janus School,private,school
Crescent School,130 Front St,Hempstead,NY,11550,(516) 292-1787,40.7037,-73.631,Crescent School,private,school
Elmira Christian Academy,235 E Miller St,Elmira,NY,14904,(607) 734-7195,42.0769,-76.793,Elmira Christian Academy,private,school
The Harvey School,260 Jay St,Katonah,NY,10536,(914) 232-3161,41.2542,-73.6664,The Harvey School,private,school
Trinity Christian Academy,2223 Harristown Rd,St. Stephen,SC,29479,(843) 567-9837,33.3523,-79.8848,Trinity Christian Academy,private,school
Piedmont Christian Academy,750 Oil Mill Rd,Piedmont,SC,29673,(864) 845-5154,34.7038,-82.4518,Piedmont Christian Academy,private,school
New Covenant Christian School,452 Ebenezer Rd,Lebanon,PA,17046,(717) 274-2423,40.3609,-76.4609,New Covenant Christian School,private,school
Otterbein Christian Academy,173 Clover Run Rd,Mahaffey,PA,15757,(814) 277-6543,40.897,-78.7566,Otterbein Christian Academy,private,school
Shady Grove Christian School,124 Turkey Run Rd,Mifflinburg,PA,17844,(570) 966-9333,40.9115,-76.9673,Shady Grove Christian School,private,school
Valley Forge Baptist Academy,616 S Trappe Rd,Collegeville,PA,19426,(610) 792-1884,40.1679,-75.4961,Valley Forge Baptist Academy,private,school
Union Grove Mennonite School,1508 Union Grove Rd,East Earl,PA,17519,(717) 445-7206,40.1511,-76.0184,Union Grove Mennonite School,private,school
St Joseph'S Children'S Home,1419 Main Street,Torrington,WY,82240,(307) 532-4197,42.0595,-104.183,St Joseph'S Children'S Home,private,school
Genesis Academy,430 Allied Dr,Nashville,TN,37211,(615) 832-4222,36.0962,-86.7407,Genesis Academy,private,school
The Village Academy,2341 Jones Bend Rd,Louisville,TN,37777,(865) 970-6336,35.8716,-84.0202,The Village Academy,private,school
Valley Christian Heritage School,932 N Alamo Rd,Alamo,TX,78516,(956) 787-9743,26.2017,-98.119,Valley Christian Heritage School,private,school
Benchmark School,592 W 1350 S,Woods Cross,UT,84010,(801) 299-5334,40.8775,-111.896,Benchmark School,private,school
Believers in Christ Christian Academy,4065 N 25th St,Milwaukee,WI,53209,(414) 444-1146,43.0914,-87.9452,Believers in Christ Christian Academy,private,school
Rivermont School,3024 Forest Hills Cir,Lynchburg,VA,24501,(434) 947-4697,37.4171,-79.2054,Rivermont School,private,school
Maplehill School,1350 East Hill Road,Plainfield,VT,5667,(802) 454-7747,44.2677,-72.403,Maplehill School,private,school
Ccs Adolscent Treatment Center,6145 Temple Star Rd,Kingsport,TN,37660,(423) 349-4070,36.4703,-82.6251,Ccs Adolscent Treatment Center,private,school
Eagle Schools,26700 Fellowship Ln,Richland Center,WI,53581,(608) 647-7226,43.3131,-90.3845,Eagle Schools,private,school
South Texas Christian Academy,7001 N Ware Rd,Mcallen,TX,78504,(956) 682-1117,26.2697,-98.2519,South Texas Christian Academy,private,school
Pine Ridge Academy,12595 S Minuteman Dr,Draper,UT,84020,(801) 572-6989,40.5224,-111.89,Pine Ridge Academy,private,school
The Kellar School of Inova Kellar Center,11204 Waples Mill Rd,Fairfax,VA,22030,(703) 218-8538,38.8588,-77.3323,The Kellar School of Inova Kellar Center,private,school
Sparta Mennonite School,604 Walrath St,Sparta,WI,54656,(608) 269-5378,43.9386,-90.8017,Sparta Mennonite School,private,school
The New School of Northern Virginia,9431 Silver King Ct Ste a,Fairfax,VA,22031,(703) 691-3040,38.8593,-77.2693,The New School of Northern Virginia,private,school
Southside Christian School,1028 S Water Ave,Gallatin,TN,37066,(615) 452-5951,36.3706,-86.4416,Southside Christian School,private,school
Tricenter Alternative School,801 E Washington St.,West Bend,WI,53095,(262) 335-6840,43.4261,-88.1684,Tricenter Alternative School,private,school
Montessori School of Covington,4108 Summers St SW,Covington,GA,30014,(770) 788-7779,33.5953,-83.8729,Montessori School of Covington,private,school
Cornerstone Schools of Alabama,118 55th Street North,Birmingham,AL,35212,(205) 591-7600,33.5402,-86.7537,Cornerstone Schools of Alabama,private,school
The Capitol School,2828 6th St,Tuscaloosa,AL,35401,(205) 758-2828,33.2072,-87.5751,The Capitol School,private,school
Payson Community Christian School,1000 E Frontier St,Payson,AZ,85541,(928) 474-8050,34.2329,-111.307,Payson Community Christian School,private,school
Redeemer Christian School,719 N Stapley Dr,Mesa,AZ,85203,(480) 962-5003,33.4286,-111.792,Redeemer Christian School,private,school
Calvary Academy,1401 Calvary Rd,North Little Rock,AR,72116,(501) 758-3090,34.7793,-92.251,Calvary Academy,private,school
Hillcrest Christian School,1307 Maplewood Rd,Harrison,AR,72601,(870) 577-7385,36.2476,-93.1035,Hillcrest Christian School,private,school
Lighthouse Christian Academy,505 N. Apple St.,Beebe,AR,72012,(501) 882-6210,35.0798,-91.8734,Lighthouse Christian Academy,private,school
Ridgefield Christian School,3824 Casey Springs Rd,Jonesboro,AR,72404,(870) 932-7540,35.8231,-90.7718,Ridgefield Christian School,private,school
Trinity Christian School,3107 Trinity Blvd,Texarkana,AR,71854,(870) 779-1009,33.4804,-94.0087,Trinity Christian School,private,school
California Lutheran High School,31970 Central Ave.,Wildomar,CA,92595,(951) 678-7000,33.6078,-117.268,California Lutheran High School,private,school
California Ranch School,21135 Olympia Ave,Perris,CA,92570,(951) 943-6644,33.7601,-117.29,California Ranch School,private,school
Calvary Chapel Christian School,28010 Ironwood Ave,Moreno Valley,CA,92555,(951) 485-6088,33.9473,-117.173,Calvary Chapel Christian School,private,school
Heritage Oak School,20915 Schout Rd,Tehachapi,CA,93561,(661) 823-0885,35.1179,-118.503,Heritage Oak School,private,school
Excelsior Academy,7202 Princess View Dr,San Diego,CA,92120,(619) 583-6762,32.8023,-117.079,Excelsior Academy,private,school
Gates of Learning Center,1780 Vernon St. Suite #5,Roseville,CA,95678,(916) 782-1111,38.733,-121.3,Gates of Learning Center,private,school
Georgiana Bruce Kirby Preparatory School,425 Encinal St,Santa Cruz,CA,95060,(831) 423-0658,36.9875,-122.04,Georgiana Bruce Kirby Preparatory School,private,school
Life Training Academy,11451 N West Ln,Lodi,CA,95242,(209) 339-7373,38.0712,-121.295,Life Training Academy,private,school
Lighthouse Christian Academy,1345 Skyline Dr,Lemon Grove,CA,91945,(619) 461-5561,32.7193,-117.024,Lighthouse Christian Academy,private,school
Joshua Springs Christian School,57373 Joshua Ln,Yucca Valley,CA,92284,(760) 365-3599,34.0957,-116.412,Joshua Springs Christian School,private,school
Zinsmeyer Academy,4223 E. Anaheim St,Long Beach,CA,90804,(562) 961-6300,33.7834,-118.143,Zinsmeyer Academy,private,school
Milhous School - Sacramento,10591 Milhous Dr,Nevada City,CA,95959,(530) 265-9057,39.3231,-121.087,Milhous School - Sacramento,private,school
New Harvest Christian School,11364 Imperial Hwy.,Norwalk,CA,90650,(562) 929-6034,33.9166,-118.091,New Harvest Christian School,private,school
Pacific Rim International School,454 Peninsula Ave,San Mateo,CA,94401,(650) 685-1881,37.5792,-122.336,Pacific Rim International School,private,school
The Quarry Lane School,6363 Tassajara Rd,Dublin,CA,94568,(925) 829-8000,37.7277,-121.87,The Quarry Lane School,private,school
Slauson Learning Center 1,5816 West Blvd.,Los Angeles,CA,90043,(323) 296-1178,33.9884,-118.335,Slauson Learning Center 1,private,school
Temple Philadelphia Christian Academy,160 Pajaro St,Salinas,CA,93901,(831) 422-0647,36.6762,-121.653,Temple Philadelphia Christian Academy,private,school
True Faith Academy,8354 Noeline Ln,San Diego,CA,92114,(253) 853-6518,32.7031,-117.024,True Faith Academy,private,school
St Augustine Academy,130 S. Wells Road,Ventura,CA,93004,(805) 672-0411,34.2941,-119.16,St Augustine Academy,private,school
Ventura County Christian School,96 Macmillan Ave,Ventura,CA,93001,(805) 641-0187,34.2784,-119.276,Ventura County Christian School,private,school
Ventura Montessori School,38 Teloma Dr,Ventura,CA,93003,(805) 642-9567,34.2775,-119.224,Ventura Montessori School,private,school
Eagle Rock School,2750 Notaiah Rd,Estes Park,CO,80517,(970) 586-0600,40.4009,-105.466,Eagle Rock School,private,school
Lorraine D Foster Day School,1861 Whitney Ave,Hamden,CT,6517,(203) 230-4877,41.3666,-72.9077,Lorraine D Foster Day School,private,school
Kirov Academy of Ballet of Washington D.C.,4301 Harewood Rd NE,Washington,DC,20017,(202) 636-0667,38.9423,-77.0065,Kirov Academy of Ballet of Washington D.C.,private,school
Preparatory School of Daycare,4501 16th St NW,Washington,DC,20011,(202) 722-5080,38.9455,-77.0359,Preparatory School of Daycare,private,school
Aukela Christian Military Academy,2835 Madison St,Hollywood,FL,33020,(954) 929-7010,26.0063,-80.1644,Aukela Christian Military Academy,private,school
The Cape Academy,231 Del Prado Blvd S Ste 6,Cape Coral,FL,33990,(239) 573-8668,26.6468,-81.9404,The Cape Academy,private,school
Bethel Holiness Academy,5032 Woodcrest Road,Jacksonville,FL,32205,(904) 781-5400,30.2989,-81.7317,Bethel Holiness Academy,private,school
Central Florida Christian Academy,700 Good Homes Rd,Orlando,FL,32818,(407) 850-2322,28.5483,-81.507,Central Florida Christian Academy,private,school
Central Fellowship Christian Academy,626 E Kicklighter Rd,Lake Helen,FL,32744,(386) 228-2803,28.9714,-81.2229,Central Fellowship Christian Academy,private,school
Covenant Teaching Fellowship,4918 Roosevelt St,Hollywood,FL,33021,(954) 987-4348,26.0241,-80.1936,Covenant Teaching Fellowship,private,school
Dayspring Christian Academy,4685 Meadowview Rd,Marianna,FL,32446,(850) 526-4919,30.797,-85.2045,Dayspring Christian Academy,private,school
Ebenezer Christian Academy,3901 NW 2nd Ave,Miami,FL,33127,(305) 573-2867,25.8127,-80.1992,Ebenezer Christian Academy,private,school
Grace Community School - Skyline Blvd Campus,2932 Skyline Blvd,Cape Coral,FL,33914,(239) 458-1644,26.5973,-81.9914,Grace Community School - Skyline Blvd Campus,private,school
His Royal Christian Academy,1107 Griffin Rd,Leesburg,FL,34748,(352) 787-9655,28.8287,-81.8819,His Royal Christian Academy,private,school
American Youth Academy,5905 E 130th Ave,Tampa,FL,33617,(813) 987-9282,28.0641,-82.3904,American Youth Academy,private,school
Lake City Christian Academy,3035 SW Pinemount Rd,Lake City,FL,32024,(386) 758-0055,30.161,-82.7455,Lake City Christian Academy,private,school
Immaculata-La Salle High School,3601 S Miami Ave,Miami,FL,33133,(305) 864-2334,25.7431,-80.2129,Immaculata-La Salle High School,private,school
Lee Academy for Gifted Education,8613 Twin Lakes Blvd,Tampa,FL,33614,(813) 931-3316,28.0304,-82.491,Lee Academy for Gifted Education,private,school
Community Montessori School Civic,8411 Civic Rd,Tampa,FL,33615,(813) 886-3969,27.9943,-82.5782,Community Montessori School Civic,private,school
Mt Sinai Jr Academy,2610 Orange Center Blvd,Orlando,FL,32805,(407) 298-7871,28.5315,-81.4121,Mt Sinai Jr Academy,private,school
North Florida School of Special Education,223 Mill Creek Rd,Jacksonville,FL,32211,(904) 724-8323,30.3199,-81.5597,North Florida School of Special Education,private,school
New Horizon Academy,2555 NW 2nd Ave,Boca Raton,FL,33431,(561) 750-8111,26.3742,-80.0875,New Horizon Academy,private,school
Seacoast Christian Academy,8057 Arlington Expy,Jacksonville,FL,32211,(904) 722-1738,30.3286,-81.5708,Seacoast Christian Academy,private,school
St John Neumann Catholic High School,3000 53rd St SW,Naples,FL,34116,(239) 455-3044,26.1725,-81.712,St John Neumann Catholic High School,private,school
Amikids Tallahassee,2514 W Tharpe St,Tallahassee,FL,32303,(850) 921-1250,30.4665,-84.3323,Amikids Tallahassee,private,school
The Geneva School,2025 State Road 436,Winter Park,FL,32792,(321) 422-0225,28.6123,-81.3107,The Geneva School,private,school
The Rock School,9818 SW 24th Ave,Gainesville,FL,32607,(352) 331-7625,29.6313,-82.4472,The Rock School,private,school
Town 'N Country Christian Academy,9910 Wilsky Blvd,Tampa,FL,33615,(813) 884-0971,28.0395,-82.5674,Town 'N Country Christian Academy,private,school
Union Christian Academy,11720 Nowhere Rd,Hull,GA,30646,(706) 789-3845,34.1328,-83.3047,Union Christian Academy,private,school
Covenant Christian Academy,3425 Loganville Hwy,Loganville,GA,30052,(770) 466-7890,33.8684,-83.9136,Covenant Christian Academy,private,school
Grace Christian Academy,1302 Lake Douglas Rd,Bainbridge,GA,39819,(229) 243-8851,30.8915,-84.5632,Grace Christian Academy,private,school
Heavenly Institute of Learning,2257 Cascade Rd SW,Atlanta,GA,30311,(404) 453-5297,33.7226,-84.4626,Heavenly Institute of Learning,private,school
Mccallie School,500 Dodds Ave,Chattanooga,TN,37404,(423) 493-5605,35.0282,-85.2624,Mccallie School,private,school
Anointed Word Christian Schools International,3800 Linecrest Rd,Ellenwood,GA,30294,(404) 241-8200,33.6545,-84.2372,Anointed Word Christian Schools International,private,school
