field_organization_name,field_address_1,field_city,field_state,Zip,field_phone,field_latitude,field_longitude,title,field_school_type,field_type
Alpha Omega Christian,2363 S San Jacinto Ave,San Jacinto,CA,92583,(951) 766-9300,33.7625,-116.959,Alpha Omega Christian,private,school
Ambassador High School,540 Maple Ave,Torrance,CA,90503,(310) 356-0950,33.8412,-118.339,Ambassador High School,private,school
American Advanced Academy,1430 Palm Drive,Burlingame,CA,94010,(650) 343-3088,37.5808,-122.359,American Advanced Academy,private,school
Averroes High School,43174 Osgood Rd,Fremont,CA,94539,(510) 580-4566,37.52,-121.945,Averroes High School,private,school
Banyan Tree Foundations Academy,"2820 Roosevelt Rd., Suite 104",San Diego,CA,92106,(858) 578-6616,32.7375,-117.214,Banyan Tree Foundations Academy,private,school
Beacon School,5670 Camden Ave # 102,San Jose,CA,95124,(408) 265-8611,37.2351,-121.902,Beacon School,private,school
Brightworks,1960 Bryant St,San Francisco,CA,94110,(415) 701-8700,37.7623,-122.41,Brightworks,private,school
California University Fce,6556 Fountain Ave,Los Angeles,CA,90028,(323) 464-5285,34.0941,-118.332,California University Fce,private,school
Central Christian School,112 E Beach St,Watsonville,CA,95076,(831) 724-4737,36.9113,-121.755,Central Christian School,private,school
Country School- the,1145 Linda Vista Dr Ste 105,San Marcos,CA,92078,(760) 744-4870,33.138,-117.191,Country School- the,private,school
Del Mar Montessori,2293 Del Mar Heights Rd.,Del Mar,CA,92014,(858) 481-1963,32.9489,-117.255,Del Mar Montessori,private,school
Dunamis,832 W Sussex Way,Fresno,CA,93705,(559) 981-2143,36.7908,-119.821,Dunamis,private,school
El Shaddai Academy,716 N Ventura Rd,Oxnard,CA,93030,(805) 744-7970,34.2093,-119.195,El Shaddai Academy,private,school
Eureka School of Santa Barbara,3324 State St Ste M,Santa Barbara,CA,93105,(805) 687-9031,34.4407,-119.735,Eureka School of Santa Barbara,private,school
First Peters Career College,15255 Bear Valley Rd,"Hesperia,",CA,92345,(909) 733-1357,34.47,-117.331,First Peters Career College,private,school
Fusion Academy Warner Center,21650 Oxnard St Ste 100,Woodland Hills,CA,91367,(818) 712-9521,34.1788,-118.601,Fusion Academy Warner Center,private,school
Fusion Academy--Walnut Creek,3003 Oak Rd Ste 150,Walnut Creek,CA,94597,(925) 296-0053,37.9295,-122.058,Fusion Academy--Walnut Creek,private,school
Halstrom Academy-San Diego,9915 Mira Mesa Blvd. Ste. 210,San Diego,CA,92131,(858) 549-6290,32.9152,-117.113,Halstrom Academy-San Diego,private,school
Halstrom Adademy-Anaheim Hills Campus,3111 N Tustin St Ste 120,Orange,CA,92865,(714) 905-5412,33.8417,-117.832,Halstrom Adademy-Anaheim Hills Campus,private,school
High Bluff Academy,12707 High Bluff Dr Ste 150,San Diego,CA,92130,(858) 509-9101,32.9489,-117.24,High Bluff Academy,private,school
Hillside Baptist Academy,400 N. Sunset Ave.,La Puente,CA,91744,(626) 330-0060,34.1044,-118.202,Hillside Baptist Academy,private,school
Hill Point Montessori Preparatory School,6601 Valley Circle Blvd,West Hills,CA,91307,(818) 884-8261,34.1906,-118.657,Hill Point Montessori Preparatory School,private,school
Kida,17861 Von Karman Ave,Irvine,CA,92614,(949) 222-2214,33.687,-117.846,Kida,private,school
Lake Arrowhead Christian School,29409 State Highway 189,Twin Peaks,CA,92391,(909) 337-3739,34.2378,-117.236,Lake Arrowhead Christian School,private,school
Land Park Campus,2751 Wilmington Ave,Sacramento,CA,95820,(916) 427-2273,38.5387,-121.478,Land Park Campus,private,school
Pacific Academy,4947 Alton Pkwy,Irvine,CA,92604,(949) 398-5288,33.673,-117.798,Pacific Academy,private,school
Pioneer Day School,4764 Santa Monica Ave,San Diego,CA,92107,(619) 758-9424,32.7455,-117.246,Pioneer Day School,private,school
Pioneer Point Christian Academy,84661 Trona Rd,Trona,CA,93562,(760) 372-4600,35.791,-117.358,Pioneer Point Christian Academy,private,school
